ds,y
2018/10/17,176017.2775
2018/10/18,185224.0256
2018/10/19,184991.4549
2018/10/20,183311.9294
2018/10/21,182245.5452
2018/10/22,180736.4333
2018/10/23,186395.8224
2018/10/24,185534.3661
2018/10/25,150015.0712
2018/10/26,187327.4735
2018/10/27,184274.575
2018/10/28,176706.2291
2018/10/29,176332.6572
2018/10/30,178200.9283
2018/10/31,179053.8522
2018/11/1,179376.4575
2018/11/2,180156.7431
2018/11/3,187834.3566
2018/11/4,177539.3294
2018/11/5,182003.8043
2018/11/6,188521.0388
2018/11/7,189770.7415
2018/11/8,185912.4669
2018/11/9,188647.3141
2018/11/10,186998.2111
2018/11/11,178874.1069
2018/11/12,179147.4152
2018/11/13,182150.8939
2018/11/14,59306.2544
2018/11/15,187223.8848
2018/11/16,35114.5412
2018/11/17,181172.5831
2018/11/18,19994.8171
2018/11/19,175624.3724
2018/11/20,183161.9086
2018/11/21,179310.108
2018/11/22,178246.627
2018/11/23,179183.6682
2018/11/24,176860.6312
2018/11/25,177439.1248
2018/11/26,161655.1251
2018/11/27,161234.8764
2018/11/28,175014.4342
2018/11/29,170165.4338
2018/11/30,57906.0745
2018/12/1,173785.5881
2018/12/2,172710.5566
2018/12/3,174729.6736
2018/12/4,181031.6756
2018/12/5,181094.3032
2018/12/6,183763.4804
2018/12/7,179375.4851
2018/12/8,180268.7504
2018/12/9,176822.4895
2018/12/10,177125.5736
2018/12/11,178609.7998
2018/12/12,179351.1924
2018/12/13,182429.1773
2018/12/14,183026.2444
2018/12/15,179726.4158
2018/12/16,176190.1285
2018/12/17,176498.6209
2018/12/18,183861.7188
2018/12/19,177327.4173
2018/12/20,178892.954
2018/12/21,178466.8441
2018/12/22,182265.2931
2018/12/23,178703.0281
2018/12/24,179528.5016
2018/12/25,182018.2937
2018/12/26,182475.0011
2018/12/27,178463.6053
2018/12/28,175161.5566
2018/12/29,177083.2882
2018/12/30,170709.7541
2018/12/31,172404.9688
2019/1/1,144879.8709
2019/1/2,138872.2294
2019/1/3,171065.6096
2019/1/4,174249.2358
2019/1/5,173376.5375
2019/1/6,172620.3585
2019/1/7,170016.1785
2019/1/8,175231.9203
2019/1/9,169608.3891
2019/1/10,167621.1312
2019/1/11,168997.3325
2019/1/12,163271.7122
2019/1/13,155110.741
2019/1/14,149947.0809
2019/1/15,153877.7341
2019/1/16,149649.7189
2019/1/17,149655.2424
2019/1/18,148425.7684
2019/1/19,145047.5457
2019/1/20,141197.7462
2019/1/21,138707.7167
2019/1/22,137831.029
2019/1/23,132265.9022
2019/1/24,127619.8328
2019/1/25,123771.6625
2019/1/26,119794.7009
2019/1/27,114482.6608
2019/1/28,110264.655
2019/1/29,107106.2119
2019/1/30,103575.2332
2019/1/31,100334.774
2019/2/1,96371.9647
2019/2/2,89294.5739
2019/2/3,87625.8209
2019/2/4,87188.8604
2019/2/5,87262.3473
2019/2/6,86798.6898
2019/2/7,87386.5123
2019/2/8,88652.0464
2019/2/9,88912.7621
2019/2/10,87182.3559
2019/2/11,88076.2289
2019/2/12,92657.8228
2019/2/13,95705.1133
2019/2/14,101656.8954
2019/2/15,116503.7833
2019/2/16,14967.4898
2019/2/17,124985.86
2019/2/18,129966.7699
2019/2/19,132399.1983
2019/2/20,135713.8377
2019/2/21,139767.7987
2019/2/22,141347.779
2019/2/23,142339.2805
2019/2/24,146332.8859
2019/2/25,145564.9906
2019/2/26,152449.4353
2019/2/27,155569.5995
2019/2/28,156857.5374
2019/3/1,154725.7016
2019/3/2,160853.4585
2019/3/3,160882.5892
2019/3/4,161177.8584
2019/3/5,169789.1254
2019/3/6,167057.2814
2019/3/7,168374.6013
2019/3/8,172769.9814
2019/3/9,172331.9725
2019/3/10,168814.2593
2019/3/11,165415.1057
2019/3/12,172020.0693
2019/3/13,173990.432
2019/3/14,175021.3907
2019/3/15,171735.3364
2019/3/16,172029.5147
2019/3/17,167977.7927
2019/3/18,166945.5187
2019/3/19,176711.3449
2019/3/20,176892.6089
2019/3/21,172318.4959
2019/3/22,174624.5104
2019/3/23,20960.2976
2019/3/24,21907.3593
2019/3/25,167457.2383
2019/3/26,169293.9183
2019/3/27,172968.3056
2019/3/28,170953.6686
2019/3/29,176504.2968
2019/3/30,175118.0999
2019/3/31,174469.5639
2019/4/1,172163.6417
2019/4/2,175735.8599
2019/4/3,176185.8136
2019/4/4,169846.5202
2019/4/5,145659.4946
2019/4/6,138148.1703
2019/4/7,163148.6081
2019/4/8,174960.8996
2019/4/9,178699.3251
2019/4/10,184145.8277
2019/4/11,183610.511
2019/4/12,175230.1606
2019/4/13,178430.2146
2019/4/14,177684.6658
2019/4/15,174284.7743
2019/4/16,177750.099
2019/4/17,173388.1744
2019/4/18,178366.018
2019/4/19,179286.4421
2019/4/20,177868.4275
2019/4/21,177088.7159
2019/4/22,174861.8473
2019/4/23,185017.0612
2019/4/24,186005.3839
2019/4/25,185541.7804
2019/4/26,186752.4113
2019/4/27,181737.8476
2019/4/28,181524.8625
2019/4/29,182207.6344
2019/4/30,177359.9358
2019/5/1,140568.8922
2019/5/2,132949.2887
2019/5/3,149854.9935
2019/5/4,168234.6326
2019/5/5,174044.4072
2019/5/6,177423.4152
2019/5/7,178924.0829
2019/5/8,176756.6676
2019/5/9,179439.6591
2019/5/10,179398.1248
2019/5/11,177877.1419
2019/5/12,176193.7031
2019/5/13,181895.3807
2019/5/14,186388.1927
2019/5/15,189413.8553
2019/5/16,188139.3009
2019/5/17,190058.2003
2019/5/18,189447.4578
2019/5/19,188395.5444
2019/5/20,187338.092
2019/5/21,188757.3037
2019/5/22,186222.0473
2019/5/23,187596.3818
2019/5/24,185413.4975
2019/5/25,184082.1689
2019/5/26,181698.2178
2019/5/27,179842.6771
2019/5/28,185552.5581
2019/5/29,185666.4611
2019/5/30,182257.8352
2019/5/31,181998.3471
2019/6/1,181506.6963
2019/6/2,178646.5657
2019/6/3,181462.5978
2019/6/4,186675.4955
2019/6/5,184786.0399
2019/6/6,187724.3935
2019/6/7,161427.2886
2019/6/8,24168.7916
2019/6/9,27794.486
2019/6/10,14544.3662
2019/6/11,14805.9095
2019/6/12,184811.4713
2019/6/13,185160.1408
2019/6/14,79784.2862
2019/6/15,6394.1184
2019/6/16,6308.0306
2019/6/17,106685.1559
2019/6/18,167119.7244
2019/6/19,181745.128
2019/6/20,188749.3778
2019/6/21,188026.9756
2019/6/22,188894.7358
2019/6/23,189142.8252
2019/6/24,184763.5936
2019/6/25,183170.414
2019/6/26,180101.7997
2019/6/27,176487.2826
2019/6/28,182144.9511
2019/6/29,181676.298
2019/6/30,183147.7768
2019/7/1,180371.0188
2019/7/2,184778.1792
2019/7/3,186628.3555
2019/7/4,187062.0417
2019/7/5,188415.2012
2019/7/6,21572.9479
2019/7/7,192286.1245
2019/7/8,191845.0927
2019/7/9,192788.9197
2019/7/10,193455.7647
2019/7/11,128701.0374
2019/7/12,184550.7471
2019/7/13,189211.0285
2019/7/14,186679.778
2019/7/15,184864.9126
2019/7/16,189094.4702
2019/7/17,193015.8333
2019/7/18,191333.5039
2019/7/19,114698.4751
2019/7/20,29334.7317
2019/7/21,12408.7041
2019/7/22,53465.1683
2019/7/23,188811.1406
2019/7/24,188303.0675
2019/7/25,187368.7647
2019/7/26,189530.056
2019/7/27,187443.7267
2019/7/28,178422.6427
2019/7/29,39164.4258
2019/7/30,189086.3744
2019/7/31,189926.0966
2019/8/1,185937.4664
2019/8/2,185706.4974
2019/8/3,183203.9299
2019/8/4,185928.6446
2019/8/5,185843.0141
2019/8/6,190488.685
2019/8/7,192521.5419
2019/8/8,193733.5793
2019/8/9,194751.8567
2019/8/10,195094.9587
2019/8/11,192366.3915
2019/8/12,187035.6787
2019/8/13,191027.9529
2019/8/14,190823.7315
2019/8/15,189818.0745
2019/8/16,186711.2782
2019/8/17,185093.6888
2019/8/18,184624.164
2019/8/19,182402.207
2019/8/20,186721.7491
2019/8/21,188510.0244
2019/8/22,188126.1203
2019/8/23,189789.5647
2019/8/24,187886.6212
2019/8/25,188517.9311
2019/8/26,182112.6398
2019/8/27,184689.6922
2019/8/28,189301.0264
2019/8/29,191991.3826
2019/8/30,189964.6821
2019/8/31,189206.7666
2019/9/1,180580.6219
2019/9/2,178550.8723
2019/9/3,185966.197
2019/9/4,187881.1991
2019/9/5,189551.2219
2019/9/6,189502.3076
2019/9/7,191420.0924
2019/9/8,191679.4069
2019/9/9,190098.9061
2019/9/10,193486.4175
2019/9/11,194407.1919
2019/9/12,192885.5919
2019/9/13,157964.5638
2019/9/14,146192.74
2019/9/15,170312.5247
2019/9/16,185514.1689
2019/9/17,190817.518
2019/9/18,189520.6577
2019/9/19,189126.8403
2019/9/20,188460.5766
2019/9/21,187278.6783
2019/9/22,185567.1539
2019/9/23,183037.5506
2019/9/24,187048.3207
2019/9/25,186279.3885
2019/9/26,186895.2958
2019/9/27,187102.3225
2019/9/28,185903.8307
2019/9/29,187970.4652
2019/9/30,180964.7347
2019/10/1,151577.8166
2019/10/2,140540.3509
2019/10/3,154681.977
2019/10/4,168186.2382
2019/10/5,181502.0729
2019/10/6,183264.1297
2019/10/7,184773.4776
2019/10/8,187213.5198
2019/10/9,187006.3688
2019/10/10,188250.0386
2019/10/11,180246.2642
2019/10/12,188496.0947
2019/10/13,179078.6875
2019/10/14,186870.8151
2019/10/15,189037.763
2019/10/16,186122.8801
2019/10/17,184255.5598
2019/10/18,186919.2368
2019/10/19,179063.7828
2019/10/20,182542.93
2019/10/21,177685.4768
2019/10/22,185056.9873
2019/10/23,183908.3369
2019/10/24,184459.7251
2019/10/25,183637.3364
2019/10/26,165627.0738
2019/10/27,176103.6013
2019/10/28,171187.7403
2019/10/29,178623.6553
2019/10/30,179424.1647
2019/10/31,178043.6213
2019/11/1,175520.7543
2019/11/2,178730.9798
2019/11/3,179327.5855
2019/11/4,177123.9007
2019/11/5,180332.3572
2019/11/6,180175.2863
2019/11/7,178462.7116
2019/11/8,179748.6503
2019/11/9,95670.1712
2019/11/10,178769.0729
2019/11/11,176610.1573
2019/11/12,177098.0793
2019/11/13,182581.9972
2019/11/14,182585.6018
2019/11/15,181695.2429
2019/11/16,179337.643
2019/11/17,174528.8449
2019/11/18,175109.5322
2019/11/19,180502.996
2019/11/20,179884.8136
2019/11/21,180554.7691
2019/11/22,180488.3211
2019/11/23,179759.3549
2019/11/24,177095.5912
2019/11/25,176279.9001
2019/11/26,178360.8697
2019/11/27,176812.4959
2019/11/28,179492.8319
2019/11/29,178359.6725
2019/11/30,174934.12
2019/12/1,170172.8114
2019/12/2,106394.761
2019/12/3,177965.323
2019/12/4,172053.5081
2019/12/5,178652.6971
2019/12/6,141541.1325
2019/12/7,176981.7229
2019/12/8,177040.8974
2019/12/9,174492.5449
2019/12/10,169623.5734
2019/12/11,178690.1399
2019/12/12,162843.0194
2019/12/13,178226.3158
2019/12/14,175773.2696
2019/12/15,173440.4307
2019/12/16,170619.7009
2019/12/17,176759.7056
2019/12/18,178780.3249
2019/12/19,178465.3283
2019/12/20,177494.6391
2019/12/21,176585.9332
2019/12/22,172634.3754
2019/12/23,172332.4003
2019/12/24,177510.6081
2019/12/25,176857.0062
2019/12/26,176699.6561
2019/12/27,175725.4877
2019/12/28,175040.393
2019/12/29,172558.8862
2019/12/30,169977.044
2019/12/31,167266.9832
2020/1/1,152714.7226
2020/1/2,145938.4952
2020/1/3,169418.0232
2020/1/4,168123.8435
2020/1/5,167247.7736
2020/1/6,163996.416
2020/1/7,165241.4162
2020/1/8,164352.7876
2020/1/9,156386.3624
2020/1/10,159498.7155
2020/1/11,156068.4
2020/1/12,149866.365
2020/1/13,137051.2702
2020/1/14,141513.9572
2020/1/15,137289.4809
2020/1/16,130219.4563
2020/1/17,124113.543
2020/1/18,115422.725
2020/1/19,111887.6938
2020/1/20,109013.1209
2020/1/21,100732.1608
2020/1/22,103308.4397
2020/1/23,96347.4838
2020/1/24,95020.7545
2020/1/25,94214.5625
2020/1/26,82534.7293
2020/1/27,88875.4993
2020/1/28,93474.9121
2020/1/29,93761.0831
2020/1/30,90741.592
2020/1/31,94016.2746
2020/2/1,90450.5695
2020/2/2,92974.0362
2020/2/3,92607.4482
2020/2/4,99733.7412
2020/2/5,99353.7787
2020/2/6,99405.6402
2020/2/7,99718.4341
2020/2/8,98202.0121
2020/2/9,99261.4104
2020/2/10,94668.0488
2020/2/11,103539.7533
2020/2/12,66135.7041
2020/2/13,106098.7912
2020/2/14,104740.4325
2020/2/15,106495.3613
2020/2/16,105895.2897
2020/2/17,106676.5918
2020/2/18,108664.3437
2020/2/19,109399.5455
2020/2/20,107611.1798
2020/2/21,103827.3696
2020/2/22,107133.5684
2020/2/23,109846.5243
2020/2/24,114583.1667
2020/2/25,113879.3869
2020/2/26,122963.8677
2020/2/27,126866.6823
2020/2/28,129473.3072
2020/2/29,130443.2865
2020/3/1,130207.7811
2020/3/2,135105.9956
2020/3/3,139242.6988
2020/3/4,141070.6388
2020/3/5,144089.8047
2020/3/6,144816.2204
2020/3/7,147608.459
2020/3/8,152309.6858
2020/3/9,152109.0966
2020/3/10,156656.348
2020/3/11,157682.5316
2020/3/12,156728.3818
2020/3/13,160578.5966
2020/3/14,159389.0437
2020/3/15,160035.815
2020/3/16,156402.0891
2020/3/17,164561.9821
2020/3/18,166884.5869
2020/3/19,167198.5478
2020/3/20,165786.6662
2020/3/21,167034.6368
2020/3/22,158857.8904
2020/3/23,168411.5561
2020/3/24,172603.8794
2020/3/25,174557.6634
2020/3/26,174949.8225
2020/3/27,172483.6606
2020/3/28,172800.7242
2020/3/29,171753.6087
2020/3/30,170403.8894
2020/3/31,168172.898
2020/4/1,169347.4085
2020/4/2,171881.1423
2020/4/3,165251.196
2020/4/4,147912.0923
2020/4/5,140984.9761
2020/4/6,157931.6361
2020/4/7,169652.3698
2020/4/8,173859.9321
2020/4/9,173623.3756
2020/4/10,173268.7679
2020/4/11,173052.3004
2020/4/12,169004.8076
2020/4/13,169132.2806
2020/4/14,172385.5882
2020/4/15,172368.0641
2020/4/16,171058.7575
2020/4/17,170134.4205
2020/4/18,170629.4044
2020/4/19,169028.4909
2020/4/20,168489.677
2020/4/21,175821.4727
2020/4/22,174098.0642
2020/4/23,170613.7892
2020/4/24,169652.6028
2020/4/25,169165.1443
2020/4/26,168641.0659
2020/4/27,167647.1917
2020/4/28,174642.1691
2020/4/29,172628.9118
2020/4/30,170148.2844
2020/5/1,145786.2186
2020/5/2,135998.4767
2020/5/3,148969.4267
2020/5/4,161647.0148
2020/5/5,174809.6207
2020/5/6,178933.8606
2020/5/7,187386.3875
2020/5/8,188570.9734
2020/5/9,188328.0189
2020/5/10,188072.1539
2020/5/11,181148.3337
2020/5/12,182935.9425
2020/5/13,184959.6897
2020/5/14,184864.3645
2020/5/15,185685.0193
2020/5/16,182535.6421
2020/5/17,173719.8302
2020/5/18,174949.0193
2020/5/19,181467.8943
2020/5/20,185120.854
2020/5/21,184720.9367
2020/5/22,184179.3315
2020/5/23,181434.3208
2020/5/24,181677.5595
2020/5/25,180505.7748
2020/5/26,183274.4863
2020/5/27,180267.6361
2020/5/28,184271.7132
2020/5/29,184123.3453
2020/5/30,182718.6767
2020/5/31,180182.2357
2020/6/1,176093.2064
2020/6/2,179018.5804
2020/6/3,180188.9825
2020/6/4,183768.0563
2020/6/5,187143.2189
2020/6/6,184879.5371
2020/6/7,180758.2228
2020/6/8,182047.4454
2020/6/9,184335.6943
2020/6/10,182934.6238
2020/6/11,185475.3015
2020/6/12,186727.0829
2020/6/13,187564.979
2020/6/14,182006.3762
2020/6/15,174875.9907
2020/6/16,183226.5232
2020/6/17,181724.7428
2020/6/18,186272.3587
2020/6/19,188315.6773
2020/6/20,186879.1605
2020/6/21,184915.6099
2020/6/22,185075.4973
2020/6/23,186934.4461
2020/6/24,189427.7404
2020/6/25,163916.5513
2020/6/26,157005.1495
2020/6/27,177793.4429
2020/6/28,183615.708
2020/6/29,188074.5849
2020/6/30,188162.534
2020/7/1,188376.8113
2020/7/2,187409.2999
2020/7/3,12092.6731
2020/7/4,187703.5301
2020/7/5,185890.0724
2020/7/6,187565.4392
2020/7/7,192082.8504
2020/7/8,192519.392
2020/7/9,192779.5012
2020/7/10,194285.8028
2020/7/11,191264.1309
2020/7/12,187599.4169
2020/7/13,190774.352
2020/7/14,195763.7592
2020/7/15,197076.3571
2020/7/16,191935.2389
2020/7/17,191835.6118
2020/7/18,194454.1884
2020/7/19,191260.7605
2020/7/20,191024.7033
2020/7/21,194161.994
2020/7/22,193428.1918
2020/7/23,193138.9812
2020/7/24,20313.5652
2020/7/25,192639.4813
2020/7/26,190808.2454
2020/7/27,187888.0579
2020/7/28,194219.7018
2020/7/29,195838.8675
2020/7/30,194540.8629
2020/7/31,191848.5315
2020/8/1,183615.6545
2020/8/2,183471.3358
2020/8/3,184241.4674
2020/8/4,189663.0399
2020/8/5,190228.8354
2020/8/6,186186.1276
2020/8/7,192690.7295
2020/8/8,190746.1171
2020/8/9,190993.7981
2020/8/10,191597.9946
2020/8/11,193791.174
2020/8/12,192276.1184
2020/8/13,189795.8208
2020/8/14,190810.7319
2020/8/15,191398.1161
2020/8/16,185841.9835
2020/8/17,184261.6767
2020/8/18,190810.9427
2020/8/19,191050.1483
2020/8/20,190177.3681
2020/8/21,190736.0917
2020/8/22,192927.6463
2020/8/23,190043.9971
2020/8/24,190245.2938
2020/8/25,196787.2663
2020/8/26,196934.6994
2020/8/27,192555.703
2020/8/28,141949.9317
2020/8/29,182262.4568
2020/8/30,193341.8534
2020/8/31,186074.502
2020/9/1,189786.7138
2020/9/2,191308.3677
2020/9/3,197230.4089
2020/9/4,197991.6728
2020/9/5,195152.1001
2020/9/6,192298.7704
2020/9/7,194931.374
2020/9/8,53067.9087
2020/9/9,191693.7223
2020/9/10,191570.2076
2020/9/11,195649.8383
2020/9/12,193113.173
2020/9/13,191385.6255
2020/9/14,189516.8801
2020/9/15,190987.3797
2020/9/16,188534.4451
2020/9/17,191819.3178
2020/9/18,194470.0625
2020/9/19,190376.7561
2020/9/20,189619.0207
2020/9/21,190705.1834
2020/9/22,193539.4053
2020/9/23,194551.953
2020/9/24,192383.0947
2020/9/25,190588.1187
2020/9/26,191865.9872
2020/9/27,189667.2339
2020/9/28,186853.0408
2020/9/29,190919.2165
2020/9/30,177639.0341
2020/10/1,142099.7898
2020/10/2,136595.5565
2020/10/3,144927.3173
2020/10/4,170914.3031
2020/10/5,182218.6167
2020/10/6,183548.2416
2020/10/7,182533.232
2020/10/8,184522.708
2020/10/9,183503.0481
2020/10/10,184662.9978
2020/10/11,187007.2736
2020/10/12,183929.8881
2020/10/13,190342.1766
2020/10/14,189113.1888
2020/10/15,191039.9844
2020/10/16,187524.6411
2020/10/17,185835.5266
2020/10/18,186130.7095
2020/10/19,183185.623
2020/10/20,186794.6255
2020/10/21,187871.4712
2020/10/22,186996.6134
2020/10/23,186736.3836
2020/10/24,185582.3171
2020/10/25,185258.7299
2020/10/26,185525.3547
2020/10/27,187300.227
2020/10/28,189111.3889
2020/10/29,189700.981
2020/10/30,186972.4937
2020/10/31,185800.5655
2020/11/1,174221.2674
2020/11/2,176448.1373
2020/11/3,184721.9552
2020/11/4,184720.3114
2020/11/5,186832.3625
2020/11/6,188428.1048
2020/11/7,184225.2411
2020/11/8,184849.8253
2020/11/9,185648.0346
2020/11/10,186665.9269
2020/11/11,182678.353
2020/11/12,180166.6467
2020/11/13,184757.8012
2020/11/14,185897.1043
2020/11/15,183017.646
2020/11/16,176488.8391
2020/11/17,181526.9369
2020/11/18,187023.8933
2020/11/19,187758.8429
2020/11/20,63443.6239
2020/11/21,133058.7144
2020/11/22,187893.9504
2020/11/23,185642.4791
2020/11/24,179617.719
2020/11/25,185959.9328
2020/11/26,186603.1421
2020/11/27,183452.8249
2020/11/28,184909.3435
2020/11/29,182935.6718
2020/11/30,179136.7173
2020/12/1,176195.6682
2020/12/2,176686.2956
2020/12/3,184095.0252
2020/12/4,186108.8789
2020/12/5,185317.623
2020/12/6,183340.8783
2020/12/7,182441.3414
2020/12/8,187191.5576
2020/12/9,185489.0349
2020/12/10,187096.3786
2020/12/11,185029.5599
2020/12/12,182732.8293
2020/12/13,182628.8345
2020/12/14,181377.1394
2020/12/15,187637.4259
2020/12/16,185619.6982
2020/12/17,184426.9481
2020/12/18,187902.2225
2020/12/19,189589.3481
